,CO2,COU,Year,Value
8273,FIN,CHE,2020,89.0
8274,FIN,SVN,2000,0.0
8275,FIN,SVN,2001,0.0
8276,FIN,SVN,2002,0.0
8277,FIN,SVN,2003,0.0
8278,FIN,SVN,2004,0.0
8279,FIN,SVN,2005,0.0
8280,FIN,SVN,2006,0.0
8281,FIN,SVN,2007,0.0
8282,FIN,SVN,2008,0.0
8283,FIN,SVN,2009,0.0
8284,FIN,SVN,2010,1.0
8285,FIN,SVN,2011,0.0
8286,FIN,SVN,2012,0.0
8287,FIN,SVN,2013,0.0
8288,FIN,SVN,2014,0.0
8289,FIN,SVN,2015,0.0
8290,FIN,SVN,2016,0.0
8291,FIN,SVN,2017,0.0
8292,FIN,SVN,2018,0.0
8293,FIN,SVN,2019,0.0
8294,FIN,SVN,2020,0.0
8295,FIN,ITA,2000,25.0
8296,FIN,ITA,2001,25.0
8297,FIN,ITA,2002,25.0
8298,FIN,ITA,2003,25.0
8299,FIN,ITA,2004,25.0
8300,FIN,ITA,2005,25.0
8301,FIN,ITA,2006,25.0
8302,FIN,ITA,2007,25.0
8303,FIN,ITA,2008,0.0
8304,FIN,ITA,2009,0.0
8305,FIN,ITA,2010,0.0
8306,FIN,ITA,2011,18.0
8307,FIN,ITA,2012,18.0
8308,FIN,ITA,2013,8.0
8309,FIN,ITA,2014,6.0
8310,FIN,ITA,2015,7.0
8311,FIN,ITA,2016,4.0
8312,FIN,ITA,2017,11.0
8313,FIN,ITA,2018,2.0
8314,FIN,ITA,2019,13.0
8315,FIN,ITA,2020,8.0
8316,FIN,MEX,2000,0.0
8317,FIN,MEX,2001,0.0
8318,FIN,MEX,2002,0.0
8319,FIN,MEX,2003,0.0
8320,FIN,MEX,2004,1.0
8321,FIN,MEX,2005,1.0
8322,FIN,MEX,2006,1.0
8323,FIN,MEX,2007,3.0
8324,FIN,MEX,2008,6.0
8325,FIN,MEX,2009,1.0
8326,FIN,MEX,2010,0.0
8327,FIN,MEX,2011,0.0
8328,FIN,MEX,2012,2.0
8329,FIN,MEX,2013,2.0
8330,FIN,MEX,2014,0.0
8331,FIN,MEX,2015,0.0
8332,FIN,MEX,2016,0.0
8333,FIN,MEX,2017,1.0
8334,FIN,MEX,2018,2.0
8335,FIN,MEX,2019,1.0
8336,FIN,MEX,2020,1.0
8337,FIN,DEU,2000,18.0
8338,FIN,DEU,2001,15.0
8339,FIN,DEU,2002,10.0
8340,FIN,DEU,2003,22.0
8341,FIN,DEU,2004,78.0
8342,FIN,DEU,2005,98.0
8343,FIN,DEU,2006,81.0
8344,FIN,DEU,2007,67.0
8345,FIN,DEU,2008,61.0
8346,FIN,DEU,2009,79.0
8347,FIN,DEU,2010,66.0
8348,FIN,DEU,2011,77.0
8349,FIN,DEU,2012,94.0
8350,FIN,DEU,2013,97.0
8351,FIN,DEU,2014,114.0
8352,FIN,DEU,2015,102.0
8353,FIN,DEU,2016,117.0
8354,FIN,DEU,2017,159.0
8355,FIN,DEU,2018,110.0
8356,FIN,DEU,2019,115.0
8357,FIN,DEU,2020,85.0
8358,FIN,CHL,2000,0.0
8359,FIN,CHL,2001,0.0
8360,FIN,CHL,2002,0.0
8361,FIN,CHL,2003,0.0
8362,FIN,CHL,2004,0.0
8363,FIN,CHL,2005,0.0
8364,FIN,CHL,2006,0.0
8365,FIN,CHL,2007,0.0
8366,FIN,CHL,2008,0.0
8367,FIN,CHL,2009,1.0
8368,FIN,CHL,2010,0.0
8369,FIN,CHL,2011,0.0
8370,FIN,CHL,2012,0.0
8371,FIN,CHL,2013,0.0
8372,FIN,CHL,2014,0.0
8373,FIN,CHL,2015,0.0
8374,FIN,CHL,2016,0.0
8375,FIN,CHL,2017,0.0
8376,FIN,CHL,2018,0.0
8377,FIN,CHL,2019,0.0
8378,FIN,CHL,2020,0.0
8379,FIN,USA,2000,200.0
8380,FIN,USA,2001,114.0
8381,FIN,USA,2002,140.0
8382,FIN,USA,2003,118.0
8383,FIN,USA,2004,352.0
8384,FIN,USA,2005,431.0
8385,FIN,USA,2006,532.0
8386,FIN,USA,2007,359.0
8387,FIN,USA,2008,552.0
8388,FIN,USA,2009,394.0
8389,FIN,USA,2010,286.0
8390,FIN,USA,2011,346.0
8391,FIN,USA,2012,339.0
8392,FIN,USA,2013,305.0
8393,FIN,USA,2014,288.0
8394,FIN,USA,2015,317.0
8395,FIN,USA,2016,302.0
8396,FIN,USA,2017,279.0
8397,FIN,USA,2018,305.0
8398,FIN,USA,2019,364.0
8399,FIN,USA,2020,267.0
8400,FIN,FRA,2000,4.0
8401,FIN,FRA,2001,3.0
8402,FIN,FRA,2002,5.0
8403,FIN,FRA,2003,3.0
8404,FIN,FRA,2004,14.5
8405,FIN,FRA,2005,26.0
8406,FIN,FRA,2006,25.333333333333332
8407,FIN,FRA,2007,24.666666666666668
8408,FIN,FRA,2008,24.0
8409,FIN,FRA,2009,15.0
8410,FIN,FRA,2010,17.0
8411,FIN,FRA,2011,11.0
8412,FIN,FRA,2012,24.0
8413,FIN,FRA,2013,12.0
8414,FIN,FRA,2014,17.0
8415,FIN,FRA,2015,9.0
8416,FIN,FRA,2016,18.0
8417,FIN,FRA,2017,19.0
8418,FIN,FRA,2018,22.0
8419,FIN,FRA,2019,16.0
8420,FIN,FRA,2020,9.0
8421,FIN,POL,2000,0.0
8422,FIN,POL,2001,0.0
8423,FIN,POL,2002,0.0
8424,FIN,POL,2003,1.0
8425,FIN,POL,2004,2.0
8426,FIN,POL,2005,9.0
8427,FIN,POL,2006,0.0
8428,FIN,POL,2007,8.0
8429,FIN,POL,2008,0.0
8430,FIN,POL,2009,2.0
8431,FIN,POL,2010,3.0
8432,FIN,POL,2011,2.0
8433,FIN,POL,2012,8.0
8434,FIN,POL,2013,18.0
8435,FIN,POL,2014,0.0
8436,FIN,POL,2015,5.0
8437,FIN,POL,2016,2.0
8438,FIN,POL,2017,0.0
8439,FIN,POL,2018,0.0
8440,FIN,POL,2019,0.0
8441,FIN,POL,2020,0.0
8442,FIN,LUX,2000,0.0
8443,FIN,LUX,2001,0.0
8444,FIN,LUX,2002,0.0
8445,FIN,LUX,2003,0.0
8446,FIN,LUX,2004,0.0
8447,FIN,LUX,2005,0.0
8448,FIN,LUX,2006,0.0
8449,FIN,LUX,2007,0.0
8450,FIN,LUX,2008,0.0
8451,FIN,LUX,2009,4.0
8452,FIN,LUX,2010,2.0
8453,FIN,LUX,2011,8.0
8454,FIN,LUX,2012,4.0
8455,FIN,LUX,2013,3.0
8456,FIN,LUX,2014,2.0
8457,FIN,LUX,2015,8.0
8458,FIN,LUX,2016,5.0
8459,FIN,LUX,2017,14.0
8460,FIN,LUX,2018,21.0
8461,FIN,LUX,2019,13.0
8462,FIN,LUX,2020,16.0
8463,FIN,HUN,2000,2.0
8464,FIN,HUN,2001,2.0
8465,FIN,HUN,2002,2.0
8466,FIN,HUN,2003,2.0
8467,FIN,HUN,2004,2.0
8468,FIN,HUN,2005,2.0
8469,FIN,HUN,2006,1.6666666666666667
8470,FIN,HUN,2007,1.3333333333333335
8471,FIN,HUN,2008,1.0
8472,FIN,HUN,2009,0.0
8473,FIN,HUN,2010,0.0
8474,FIN,HUN,2011,1.0
8475,FIN,HUN,2012,1.0
8476,FIN,HUN,2013,0.0
8477,FIN,HUN,2014,0.0
8478,FIN,HUN,2015,0.0
8479,FIN,HUN,2016,0.0
8480,FIN,HUN,2017,0.0
8481,FIN,HUN,2018,1.0
8482,FIN,HUN,2019,2.0
8483,FIN,HUN,2020,0.0
8484,FIN,NOR,2000,49.0
8485,FIN,NOR,2001,41.0
8486,FIN,NOR,2002,41.0
8487,FIN,NOR,2003,62.0
8488,FIN,NOR,2004,49.0
8489,FIN,NOR,2005,60.0
8490,FIN,NOR,2006,52.0
8491,FIN,NOR,2007,36.0
8492,FIN,NOR,2008,50.0
8493,FIN,NOR,2009,27.0
8494,FIN,NOR,2010,62.0
8495,FIN,NOR,2011,52.0
8496,FIN,NOR,2012,45.0
8497,FIN,NOR,2013,52.0
8498,FIN,NOR,2014,40.0
8499,FIN,NOR,2015,28.0
8500,FIN,NOR,2016,45.0
8501,FIN,NOR,2017,34.0
8502,FIN,NOR,2018,25.0
8503,FIN,NOR,2019,17.0
8504,FIN,NOR,2020,312.0
8505,FIN,IRL,2000,0.0
8506,FIN,IRL,2001,0.0
8507,FIN,IRL,2002,0.0
8508,FIN,IRL,2003,0.0
8509,FIN,IRL,2004,0.0
8510,FIN,IRL,2005,0.0
8511,FIN,IRL,2006,7.0
8512,FIN,IRL,2007,5.0
8513,FIN,IRL,2008,3.0
8514,FIN,IRL,2009,4.0
8515,FIN,IRL,2010,3.0
8516,FIN,IRL,2011,2.0
8517,FIN,IRL,2012,1.0
8518,FIN,IRL,2013,4.0
8519,FIN,IRL,2014,1.0
8520,FIN,IRL,2015,1.0
8521,FIN,IRL,2016,6.0
8522,FIN,IRL,2017,1.0
8523,FIN,IRL,2018,2.0
8524,FIN,IRL,2019,2.0
8525,FIN,IRL,2020,3.0
8526,FIN,SWE,2000,1389.0
8527,FIN,SWE,2001,1512.0
8528,FIN,SWE,2002,1561.0
8529,FIN,SWE,2003,2816.0
8530,FIN,SWE,2004,2701.0
8531,FIN,SWE,2005,2586.0
8532,FIN,SWE,2006,2972.0
8533,FIN,SWE,2007,2753.0
8534,FIN,SWE,2008,2535.0
8535,FIN,SWE,2009,2429.0
8536,FIN,SWE,2010,2966.0
8537,FIN,SWE,2011,2227.0
8538,FIN,SWE,2012,2245.0
8539,FIN,SWE,2013,2255.0
8540,FIN,SWE,2014,3023.0
8541,FIN,SWE,2015,2133.0
8542,FIN,SWE,2016,2182.0
8543,FIN,SWE,2017,1974.0
8544,FIN,SWE,2018,2522.0
8545,FIN,SWE,2019,1730.0
8546,FIN,SWE,2020,1582.0
8547,FIN,ESP,2000,3.0
8548,FIN,ESP,2001,3.0
8549,FIN,ESP,2002,3.0
8550,FIN,ESP,2003,3.0
8551,FIN,ESP,2004,3.0
8552,FIN,ESP,2005,3.0
8553,FIN,ESP,2006,3.0
8554,FIN,ESP,2007,3.0
8555,FIN,ESP,2008,3.0
8556,FIN,ESP,2009,3.0
8557,FIN,ESP,2010,5.0
8558,FIN,ESP,2011,2.0
8559,FIN,ESP,2012,1.0
8560,FIN,ESP,2013,1.0
8561,FIN,ESP,2014,0.0
8562,FIN,ESP,2015,3.0
8563,FIN,ESP,2016,7.0
8564,FIN,ESP,2017,1.0
8565,FIN,ESP,2018,1.0
8566,FIN,ESP,2019,6.0
8567,FIN,ESP,2020,3.0
8568,FIN,DNK,2000,9.0
8569,FIN,DNK,2001,9.0
8570,FIN,DNK,2002,9.0
8571,FIN,DNK,2003,9.0
8572,FIN,DNK,2004,9.0
8573,FIN,DNK,2005,9.0
8574,FIN,DNK,2006,9.0
8575,FIN,DNK,2007,15.0
8576,FIN,DNK,2008,6.0
8577,FIN,DNK,2009,5.0
8578,FIN,DNK,2010,1.0
8579,FIN,DNK,2011,3.0
8580,FIN,DNK,2012,10.0
8581,FIN,DNK,2013,2.0
8582,FIN,DNK,2014,3.0
8583,FIN,DNK,2015,26.0
8584,FIN,DNK,2016,93.0
8585,FIN,DNK,2017,40.0
8586,FIN,DNK,2018,35.0
8587,FIN,DNK,2019,14.0
8588,FIN,DNK,2020,31.0
8589,FIN,CAN,2000,35.0
8590,FIN,CAN,2001,29.0
8591,FIN,CAN,2002,44.0
8592,FIN,CAN,2003,56.0
8593,FIN,CAN,2004,207.0
8594,FIN,CAN,2005,174.0
8595,FIN,CAN,2006,179.0
8596,FIN,CAN,2007,118.0
8597,FIN,CAN,2008,115.0
8598,FIN,CAN,2009,92.0
8599,FIN,CAN,2010,83.0
8600,FIN,CAN,2011,82.0
8601,FIN,CAN,2012,69.0
8602,FIN,CAN,2013,61.0
8603,FIN,CAN,2014,102.0
8604,FIN,CAN,2015,81.0
8605,FIN,CAN,2016,51.0
8606,FIN,CAN,2017,30.0
8607,FIN,CAN,2018,59.0
8608,FIN,CAN,2019,81.0
8609,FIN,CAN,2020,27.0
8610,FIN,ISL,2000,0.0
8611,FIN,ISL,2001,0.0
8612,FIN,ISL,2002,2.0
8613,FIN,ISL,2003,6.0
8614,FIN,ISL,2004,5.0
8615,FIN,ISL,2005,2.0
8616,FIN,ISL,2006,3.0
8617,FIN,ISL,2007,2.0
8618,FIN,ISL,2008,3.0
8619,FIN,ISL,2009,1.0
8620,FIN,ISL,2010,1.0
8621,FIN,ISL,2011,1.0
8622,FIN,ISL,2012,2.0
8623,FIN,ISL,2013,0.0
8624,FIN,ISL,2014,6.0
8625,FIN,ISL,2015,2.0
8626,FIN,ISL,2016,2.0
8627,FIN,ISL,2017,2.0
8628,FIN,ISL,2018,1.0
8629,FIN,ISL,2019,0.0
8630,FIN,ISL,2020,2.0
8631,FIN,AUT,2000,1.0
8632,FIN,AUT,2001,1.0
8633,FIN,AUT,2002,1.0
8634,FIN,AUT,2003,1.0
8635,FIN,AUT,2004,1.0
8636,FIN,AUT,2005,1.0
8637,FIN,AUT,2006,1.0
8638,FIN,AUT,2007,1.0
8639,FIN,AUT,2008,2.0
8640,FIN,AUT,2009,3.0
8641,FIN,AUT,2010,2.3333333333333335
8642,FIN,AUT,2011,1.6666666666666667
8643,FIN,AUT,2012,1.0
8644,FIN,AUT,2013,1.5
8645,FIN,AUT,2014,2.0
8646,FIN,AUT,2015,1.0
8647,FIN,AUT,2016,0.0
8648,FIN,AUT,2017,0.0
8649,FIN,AUT,2018,0.0
8650,FIN,AUT,2019,2.0
8651,FIN,AUT,2020,2.0
8652,FIN,AUS,2000,37.0
8653,FIN,AUS,2001,33.0
8654,FIN,AUS,2002,39.0
8655,FIN,AUS,2003,46.0
8656,FIN,AUS,2004,255.0
8657,FIN,AUS,2005,179.0
8658,FIN,AUS,2006,163.0
8659,FIN,AUS,2007,178.0
8660,FIN,AUS,2008,144.0
8661,FIN,AUS,2009,92.0
8662,FIN,AUS,2010,122.0
8663,FIN,AUS,2011,117.0
8664,FIN,AUS,2012,79.0
8665,FIN,AUS,2013,121.0
8666,FIN,AUS,2014,122.0
8667,FIN,AUS,2015,112.0
8668,FIN,AUS,2016,119.0
8669,FIN,AUS,2017,102.0
8670,FIN,AUS,2018,83.0
8671,FIN,AUS,2019,89.0
8672,FIN,AUS,2020,147.0
8673,FIN,NLD,2000,7.0
8674,FIN,NLD,2001,8.0
8675,FIN,NLD,2002,13.0
8676,FIN,NLD,2003,11.0
8677,FIN,NLD,2004,12.0
8678,FIN,NLD,2005,15.0
8679,FIN,NLD,2006,9.0
8680,FIN,NLD,2007,9.0
8681,FIN,NLD,2008,7.0
8682,FIN,NLD,2009,13.0
8683,FIN,NLD,2010,8.0
8684,FIN,NLD,2011,14.0
8685,FIN,NLD,2012,7.0
8686,FIN,NLD,2013,9.0
8687,FIN,NLD,2014,6.0
8688,FIN,NLD,2015,11.0
8689,FIN,NLD,2016,22.0
8690,FIN,NLD,2017,25.0
8691,FIN,NLD,2018,12.0
8692,FIN,NLD,2019,14.0
8693,FIN,NLD,2020,16.0
8694,FIN,LVA,2000,0.0
8695,FIN,LVA,2001,0.0
8696,FIN,LVA,2002,0.0
8697,FIN,LVA,2003,0.0
8698,FIN,LVA,2004,0.0
8699,FIN,LVA,2005,0.0
8700,FIN,LVA,2006,0.0
8701,FIN,LVA,2007,0.0
8702,FIN,LVA,2008,0.0
8703,FIN,LVA,2009,0.0
8704,FIN,LVA,2010,0.0
8705,FIN,LVA,2011,0.0
8706,FIN,LVA,2012,0.0
8707,FIN,LVA,2013,0.0
8708,FIN,LVA,2014,1.0
8709,FIN,LVA,2015,1.0
8710,FIN,LVA,2016,0.5
8711,FIN,LVA,2017,0.0
8712,FIN,LVA,2018,0.0
8713,FIN,LVA,2019,0.0
8714,FIN,LVA,2020,0.0
8715,FIN,NZL,2000,2.0
8716,FIN,NZL,2001,4.0
8717,FIN,NZL,2002,1.0
8718,FIN,NZL,2003,15.0
8719,FIN,NZL,2004,8.0
8720,FIN,NZL,2005,9.0
8721,FIN,NZL,2006,10.0
8722,FIN,NZL,2007,9.0
8723,FIN,NZL,2008,12.0
8724,FIN,NZL,2009,9.0
8725,FIN,NZL,2010,8.0
8726,FIN,NZL,2011,10.0
8727,FIN,NZL,2012,19.0
8728,FIN,NZL,2013,18.0
8729,FIN,NZL,2014,18.0
8730,FIN,NZL,2015,15.0
8731,FIN,NZL,2016,23.0
8732,FIN,NZL,2017,27.0
8733,FIN,NZL,2018,17.0
8734,FIN,NZL,2019,12.0
8735,FIN,NZL,2020,15.0
8736,IRL,GBR,2000,116.0
8737,IRL,GBR,2001,99.0
8738,IRL,GBR,2002,109.0
8739,IRL,GBR,2003,134.0
8740,IRL,GBR,2004,149.0
8741,IRL,GBR,2005,137.0
8742,IRL,GBR,2006,117.0
8743,IRL,GBR,2007,138.0
8744,IRL,GBR,2008,95.0
8745,IRL,GBR,2009,178.0
8746,IRL,GBR,2010,198.0
8747,IRL,GBR,2011,174.0
8748,IRL,GBR,2012,194.0
8749,IRL,GBR,2013,147.0
8750,IRL,GBR,2014,102.0
8751,IRL,GBR,2015,137.0
8752,IRL,GBR,2016,198.0
8753,IRL,GBR,2017,364.0
8754,IRL,GBR,2018,598.0
8755,IRL,GBR,2019,592.0
8756,IRL,GBR,2020,420.0
8757,IRL,BEL,2000,9.0
8758,IRL,BEL,2001,9.0
8759,IRL,BEL,2002,9.0
8760,IRL,BEL,2003,9.0
8761,IRL,BEL,2004,9.0
8762,IRL,BEL,2005,6.0
8763,IRL,BEL,2006,10.0
8764,IRL,BEL,2007,4.0
8765,IRL,BEL,2008,13.0
8766,IRL,BEL,2009,9.0
8767,IRL,BEL,2010,12.0
8768,IRL,BEL,2011,8.0
8769,IRL,BEL,2012,10.0
8770,IRL,BEL,2013,4.0
8771,IRL,BEL,2014,7.0
8772,IRL,BEL,2015,9.0
8773,IRL,BEL,2016,17.0
8774,IRL,BEL,2017,18.0
8775,IRL,BEL,2018,28.0
8776,IRL,BEL,2019,26.0
8777,IRL,BEL,2020,34.0
8778,IRL,GRC,2000,1.0
8779,IRL,GRC,2001,1.0
8780,IRL,GRC,2002,1.0
8781,IRL,GRC,2003,1.0
8782,IRL,GRC,2004,1.0
8783,IRL,GRC,2005,1.0
8784,IRL,GRC,2006,1.0
8785,IRL,GRC,2007,1.0
8786,IRL,GRC,2008,1.0
8787,IRL,GRC,2009,1.0
8788,IRL,GRC,2010,3.0
8789,IRL,GRC,2011,2.5
8790,IRL,GRC,2012,2.0
8791,IRL,GRC,2013,1.0
8792,IRL,GRC,2014,3.0
8793,IRL,GRC,2015,5.0
8794,IRL,GRC,2016,4.0
8795,IRL,GRC,2017,0.0
8796,IRL,GRC,2018,0.0
8797,IRL,GRC,2019,0.0
8798,IRL,GRC,2020,0.0
8799,IRL,CHE,2000,25.0
8800,IRL,CHE,2001,23.0
8801,IRL,CHE,2002,25.0
8802,IRL,CHE,2003,22.0
8803,IRL,CHE,2004,17.0
8804,IRL,CHE,2005,42.0
8805,IRL,CHE,2006,24.0
8806,IRL,CHE,2007,22.0
8807,IRL,CHE,2008,21.0
8808,IRL,CHE,2009,20.0
8809,IRL,CHE,2010,26.0
8810,IRL,CHE,2011,38.0
8811,IRL,CHE,2012,32.0
8812,IRL,CHE,2013,36.0
8813,IRL,CHE,2014,50.0
8814,IRL,CHE,2015,47.0
8815,IRL,CHE,2016,47.0
8816,IRL,CHE,2017,74.0
8817,IRL,CHE,2018,85.0
8818,IRL,CHE,2019,70.0
8819,IRL,CHE,2020,62.0
8820,IRL,SVN,2000,0.0
8821,IRL,SVN,2001,0.0
8822,IRL,SVN,2002,0.0
8823,IRL,SVN,2003,0.0
8824,IRL,SVN,2004,0.0
8825,IRL,SVN,2005,0.0
8826,IRL,SVN,2006,0.0
8827,IRL,SVN,2007,0.0
8828,IRL,SVN,2008,0.0
8829,IRL,SVN,2009,0.0
8830,IRL,SVN,2010,0.0
8831,IRL,SVN,2011,0.0
8832,IRL,SVN,2012,0.0
8833,IRL,SVN,2013,0.0
8834,IRL,SVN,2014,0.0
8835,IRL,SVN,2015,0.0
8836,IRL,SVN,2016,0.0
8837,IRL,SVN,2017,0.0
8838,IRL,SVN,2018,0.0
8839,IRL,SVN,2019,0.0
8840,IRL,SVN,2020,1.0
8841,IRL,ITA,2000,12.0
8842,IRL,ITA,2001,12.0
8843,IRL,ITA,2002,12.0
8844,IRL,ITA,2003,12.0
8845,IRL,ITA,2004,12.0
8846,IRL,ITA,2005,12.0
8847,IRL,ITA,2006,12.0
8848,IRL,ITA,2007,12.0
8849,IRL,ITA,2008,15.0
8850,IRL,ITA,2009,12.0
8851,IRL,ITA,2010,16.0
8852,IRL,ITA,2011,14.0
8853,IRL,ITA,2012,8.0
8854,IRL,ITA,2013,15.0
8855,IRL,ITA,2014,15.0
8856,IRL,ITA,2015,17.0
8857,IRL,ITA,2016,29.0
8858,IRL,ITA,2017,6.0
8859,IRL,ITA,2018,2.0
8860,IRL,ITA,2019,10.0
8861,IRL,ITA,2020,5.0
8862,IRL,MEX,2000,2.0
8863,IRL,MEX,2001,2.0
8864,IRL,MEX,2002,2.0
8865,IRL,MEX,2003,0.0
8866,IRL,MEX,2004,2.0
8867,IRL,MEX,2005,0.0
8868,IRL,MEX,2006,3.0
8869,IRL,MEX,2007,6.0
8870,IRL,MEX,2008,1.0
8871,IRL,MEX,2009,4.0
8872,IRL,MEX,2010,1.0
8873,IRL,MEX,2011,2.0
8874,IRL,MEX,2012,0.0
8875,IRL,MEX,2013,0.0
8876,IRL,MEX,2014,0.0
8877,IRL,MEX,2015,0.0
8878,IRL,MEX,2016,0.0
8879,IRL,MEX,2017,1.0
8880,IRL,MEX,2018,1.0
8881,IRL,MEX,2019,1.0
8882,IRL,MEX,2020,1.0
8883,IRL,DEU,2000,14.0
8884,IRL,DEU,2001,14.0
8885,IRL,DEU,2002,10.0
8886,IRL,DEU,2003,15.0
8887,IRL,DEU,2004,8.0
8888,IRL,DEU,2005,27.0
8889,IRL,DEU,2006,17.0
8890,IRL,DEU,2007,24.0
8891,IRL,DEU,2008,16.0
8892,IRL,DEU,2009,25.0
8893,IRL,DEU,2010,20.0
8894,IRL,DEU,2011,20.0
8895,IRL,DEU,2012,28.0
8896,IRL,DEU,2013,41.0
8897,IRL,DEU,2014,37.0
8898,IRL,DEU,2015,37.0
8899,IRL,DEU,2016,49.0
8900,IRL,DEU,2017,97.0
8901,IRL,DEU,2018,70.0
8902,IRL,DEU,2019,85.0
8903,IRL,DEU,2020,45.0
8904,IRL,CHL,2000,0.0
8905,IRL,CHL,2001,0.0
8906,IRL,CHL,2002,0.0
8907,IRL,CHL,2003,0.0
8908,IRL,CHL,2004,0.0
8909,IRL,CHL,2005,0.0
8910,IRL,CHL,2006,0.0
8911,IRL,CHL,2007,0.0
8912,IRL,CHL,2008,0.0
8913,IRL,CHL,2009,0.0
8914,IRL,CHL,2010,0.0
8915,IRL,CHL,2011,0.0
8916,IRL,CHL,2012,1.0
8917,IRL,CHL,2013,0.0
8918,IRL,CHL,2014,0.0
8919,IRL,CHL,2015,0.0
8920,IRL,CHL,2016,0.0
8921,IRL,CHL,2017,2.0
8922,IRL,CHL,2018,1.0
8923,IRL,CHL,2019,0.0
8924,IRL,CHL,2020,0.0
8925,IRL,USA,2000,5448.0
8926,IRL,USA,2001,4437.0
8927,IRL,USA,2002,3438.0
8928,IRL,USA,2003,2583.0
8929,IRL,USA,2004,2421.0
8930,IRL,USA,2005,1995.0
8931,IRL,USA,2006,1754.0
8932,IRL,USA,2007,1335.0
8933,IRL,USA,2008,2227.0
8934,IRL,USA,2009,1333.0
8935,IRL,USA,2010,1250.0
8936,IRL,USA,2011,1320.0
8937,IRL,USA,2012,1378.0
8938,IRL,USA,2013,1449.0
8939,IRL,USA,2014,1565.0
8940,IRL,USA,2015,1519.0
8941,IRL,USA,2016,1525.0
8942,IRL,USA,2017,1551.0
8943,IRL,USA,2018,1819.0
8944,IRL,USA,2019,1959.0
8945,IRL,USA,2020,1369.0
8946,IRL,FRA,2000,28.0
8947,IRL,FRA,2001,18.0
8948,IRL,FRA,2002,10.0
8949,IRL,FRA,2003,26.0
8950,IRL,FRA,2004,18.0
8951,IRL,FRA,2005,10.0
8952,IRL,FRA,2006,16.333333333333332
8953,IRL,FRA,2007,22.666666666666664
8954,IRL,FRA,2008,29.0
8955,IRL,FRA,2009,26.0
8956,IRL,FRA,2010,22.0
8957,IRL,FRA,2011,27.0
8958,IRL,FRA,2012,27.0
8959,IRL,FRA,2013,25.0
8960,IRL,FRA,2014,29.0
8961,IRL,FRA,2015,29.0
8962,IRL,FRA,2016,38.0
8963,IRL,FRA,2017,54.0
8964,IRL,FRA,2018,65.0
8965,IRL,FRA,2019,66.0
8966,IRL,FRA,2020,43.0
8967,IRL,POL,2000,0.0
8968,IRL,POL,2001,0.0
8969,IRL,POL,2002,0.0
8970,IRL,POL,2003,1.0
8971,IRL,POL,2004,1.0
8972,IRL,POL,2005,0.0
8973,IRL,POL,2006,0.0
8974,IRL,POL,2007,0.0
8975,IRL,POL,2008,4.0
8976,IRL,POL,2009,0.0
8977,IRL,POL,2010,2.0
8978,IRL,POL,2011,1.0
8979,IRL,POL,2012,1.0
8980,IRL,POL,2013,1.0
8981,IRL,POL,2014,1.0
8982,IRL,POL,2015,0.0
8983,IRL,POL,2016,0.0
8984,IRL,POL,2017,0.0
8985,IRL,POL,2018,0.0
8986,IRL,POL,2019,0.0
8987,IRL,POL,2020,1.0
8988,IRL,LUX,2000,0.0
8989,IRL,LUX,2001,0.0
8990,IRL,LUX,2002,0.0
8991,IRL,LUX,2003,0.0
8992,IRL,LUX,2004,0.0
8993,IRL,LUX,2005,0.0
8994,IRL,LUX,2006,0.0
8995,IRL,LUX,2007,0.0
8996,IRL,LUX,2008,1.0
8997,IRL,LUX,2009,4.0
8998,IRL,LUX,2010,9.0
8999,IRL,LUX,2011,6.0
9000,IRL,LUX,2012,3.0
9001,IRL,LUX,2013,8.0
9002,IRL,LUX,2014,4.0
9003,IRL,LUX,2015,10.0
9004,IRL,LUX,2016,7.0
9005,IRL,LUX,2017,11.0
9006,IRL,LUX,2018,31.0
9007,IRL,LUX,2019,16.0
9008,IRL,LUX,2020,24.0
9009,IRL,HUN,2000,1.0
9010,IRL,HUN,2001,1.0
9011,IRL,HUN,2002,1.0
9012,IRL,HUN,2003,1.0
9013,IRL,HUN,2004,1.0
9014,IRL,HUN,2005,1.0
9015,IRL,HUN,2006,1.0
9016,IRL,HUN,2007,1.0
9017,IRL,HUN,2008,0.0
9018,IRL,HUN,2009,0.0
9019,IRL,HUN,2010,0.0
9020,IRL,HUN,2011,1.0
9021,IRL,HUN,2012,0.0
9022,IRL,HUN,2013,0.0
9023,IRL,HUN,2014,0.0
9024,IRL,HUN,2015,0.0
9025,IRL,HUN,2016,1.0
9026,IRL,HUN,2017,0.0
9027,IRL,HUN,2018,1.0
9028,IRL,HUN,2019,0.0
9029,IRL,HUN,2020,0.0
9030,IRL,NOR,2000,3.0
9031,IRL,NOR,2001,2.0
9032,IRL,NOR,2002,2.0
9033,IRL,NOR,2003,4.0
9034,IRL,NOR,2004,4.0
9035,IRL,NOR,2005,5.0
9036,IRL,NOR,2006,4.0
9037,IRL,NOR,2007,5.0
9038,IRL,NOR,2008,1.0
9039,IRL,NOR,2009,2.333333333333333
9040,IRL,NOR,2010,3.6666666666666665
9041,IRL,NOR,2011,5.0
9042,IRL,NOR,2012,4.5
9043,IRL,NOR,2013,4.0
9044,IRL,NOR,2014,2.0
9045,IRL,NOR,2015,1.0
9046,IRL,NOR,2016,1.0
9047,IRL,NOR,2017,0.0
9048,IRL,NOR,2018,1.0
